id,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,AveragePrice
10164,1410.31,95.46,921.79,0.0,393.06,357.75,35.31,0.0,0,2015,1.83
14311,86545.27,28336.55,5964.03,2.83,52241.86,41885.1,10356.76,0.0,0,2016,1.22
13876,11554.22,265.19,5472.76,699.26,5117.01,4511.11,605.9,0.0,0,2016,1.84
3668,250231.06,43253.79,114426.76,124.76,92425.75,85233.81,1541.94,5650.0,1,2016,1.24
1978,174380.77,57804.67,75113.57,7096.7,34365.83,34365.83,0.0,0.0,1,2015,0.98
12431,14695.59,459.73,8442.84,0.0,5793.02,923.63,4869.39,0.0,0,2016,1.24
7354,377616.35,16961.96,230010.9,6116.39,124527.1,112097.57,12054.53,375.0,1,2017,1.74
6626,167890.91,9368.9,83042.64,1754.24,73725.13,37305.23,36372.75,47.15,1,2017,1.26
6087,1621253.97,378806.26,912672.33,224554.5,105220.88,94444.33,1936.79,8839.76,1,2017,0.7
11817,674551.02,193273.88,324919.62,5794.39,150563.13,113703.56,36859.57,0.0,0,2015,1.6
6411,4398887.92,1092011.22,1740608.6,364049.45,1202218.65,927628.08,231172.74,43417.83,1,2017,0.92
9271,11586.41,6527.12,3390.64,745.35,923.3,923.3,0.0,0.0,0,2015,1.59
11346,28984.95,19780.58,9164.18,0.0,40.19,40.19,0.0,0.0,0,2015,1.55
2315,392755.13,207438.27,71556.59,17373.26,96387.01,84821.85,11533.12,32.04,1,2015,1.03
312,5040365.47,1833946.59,1760956.02,232755.85,1212707.01,1090140.07,110737.35,11829.59,1,2015,0.9
11626,3886.94,1748.75,1098.88,0.0,1039.31,33.33,1005.98,0.0,0,2015,1.58
283,128846.15,1165.75,54492.85,2205.14,70982.41,70982.41,0.0,0.0,1,2015,1.36
3630,3818114.32,372605.84,2069786.74,534051.03,841670.71,522649.1,250138.15,68883.46,1,2016,0.98
2146,448488.04,204096.06,173105.77,28629.58,42656.63,39560.7,3095.93,0.0,1,2015,1.07
9698,10860.07,5921.12,421.38,0.0,4517.57,3584.44,933.13,0.0,0,2015,1.33
18174,4532.08,227.35,1340.5,0.0,2964.23,745.55,2216.3,2.38,0,2018,1.76
11477,59217.48,26165.72,5052.77,0.0,27998.99,26778.29,1220.7,0.0,0,2015,1.51
7846,798853.0,310481.0,387168.0,1966.0,99238.0,97333.0,108.0,1797.0,1,2017,1.28
10279,48799.38,13800.24,21060.95,0.0,13938.19,12992.81,945.38,0.0,0,2015,1.41
2889,691201.38,341027.59,123405.98,561.72,226206.09,112958.38,105974.65,7273.06,1,2016,0.75
3927,364254.89,164910.19,76172.67,11019.03,112153.0,64076.41,47966.87,109.72,1,2016,0.91
16746,8608.11,241.98,4059.23,328.88,3978.02,2617.49,1360.53,0.0,0,2017,1.56
13906,4137.6,147.2,2088.92,436.7,1464.78,1260.66,204.12,0.0,0,2016,1.66
6874,96962.69,2228.91,43114.54,225.38,51393.86,18336.09,33057.77,0.0,1,2017,1.15
15294,12071.52,506.35,3600.62,0.0,7964.55,2960.83,5003.72,0.0,0,2017,1.73
14162,21276.09,1014.44,20230.54,0.0,31.11,31.11,0.0,0.0,0,2016,2.37
10908,1513.77,668.25,61.75,0.0,783.77,223.44,560.33,0.0,0,2015,1.44
17268,4478.9,322.84,1586.56,8.5,2561.0,30.0,2531.0,0.0,0,2017,1.77
18029,56920.22,2711.12,14479.56,0.0,39729.54,27818.91,11910.63,0.0,0,2018,1.64
4548,995347.5,485473.19,213070.45,11651.42,285152.44,149012.51,135677.43,462.5,1,2016,0.89
3024,376500.91,5542.76,304461.49,3787.66,62709.0,62705.31,3.69,0.0,1,2016,1.67
14717,19518.92,8202.09,5855.07,1465.64,3996.12,2191.79,1804.33,0.0,0,2016,1.36
10278,52815.97,13987.25,20741.07,0.0,18087.65,17485.6,602.05,0.0,0,2015,1.36
3733,315394.32,4317.14,253676.96,179.09,57221.13,56230.93,990.2,0.0,1,2016,1.3
13477,119446.75,6852.49,28274.04,2138.19,82182.03,68444.04,13737.99,0.0,0,2016,1.84
13389,37438.54,5592.11,15901.97,772.3,15172.16,14698.51,473.65,0.0,0,2016,2.17
1550,3250832.53,113602.19,2111936.1,7864.97,1017429.27,909308.32,108119.32,1.63,1,2015,1.27
1741,1456835.79,1096452.67,220124.25,5251.74,135007.13,98977.04,36030.09,0.0,1,2015,0.56
17607,3817.93,59.18,289.85,0.0,3468.9,3468.9,0.0,0.0,0,2018,1.43
17360,4568.06,0.0,136.78,0.0,4431.28,1060.62,3370.66,0.0,0,2017,1.44
3301,330182.4,4595.22,168217.2,6496.41,150873.57,28096.15,118272.52,4504.9,1,2016,0.84
15151,10320.1,277.75,6849.46,639.44,2553.45,1828.88,724.57,0.0,0,2017,1.95
3468,1011265.53,171831.9,285967.94,27995.98,525469.71,59672.84,461184.45,4612.42,1,2016,0.78
17,105693.84,689.01,94362.67,335.43,10306.73,10218.93,87.8,0.0,1,2015,1.07
11460,6072.82,475.63,2142.16,552.27,2902.76,2600.0,302.76,0.0,0,2015,1.56
7782,423595.21,173371.46,188127.57,9247.17,52849.01,51822.69,186.04,840.28,1,2017,1.08
15318,10382.58,688.17,2992.09,0.0,6702.32,1755.71,4946.61,0.0,0,2017,0.98
4788,154199.13,47392.15,48587.49,2115.8,56103.69,56074.45,29.24,0.0,1,2016,1.21
14640,202181.56,29864.64,36193.58,63.49,136059.85,20438.49,115621.36,0.0,0,2016,1.31
2746,5382693.51,2541409.9,2120111.56,98092.96,623079.09,524272.88,98774.76,31.45,1,2015,0.99
17628,43300.77,2360.2,6371.68,93.52,34475.37,34475.37,0.0,0.0,0,2018,1.43
16170,3165.75,209.0,2389.04,0.0,567.71,62.22,505.49,0.0,0,2017,1.53
12850,8622.92,25.33,3861.42,5.33,4730.84,4470.09,260.75,0.0,0,2016,2.16
8241,61468.49,1407.87,43878.97,350.22,15831.43,13074.87,1366.56,1390.0,1,2017,1.54
945,933623.58,437329.85,313129.29,81274.85,101889.59,57577.21,44260.6,51.78,1,2015,0.88
16456,28797.58,4535.82,7007.77,4.61,17249.38,17249.38,0.0,0.0,0,2017,1.74
15667,11842.55,43.92,4563.44,8.23,7226.96,7226.96,0.0,0.0,0,2017,2.67
10269,6329.83,3730.8,2141.91,0.0,457.12,426.67,30.45,0.0,0,2015,1.5
16811,7802.12,124.73,1438.67,0.0,6238.72,5375.63,863.09,0.0,0,2017,1.47
16084,141033.09,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0.0,0,2017,2.17
1956,264908.94,77565.86,64994.1,41158.83,81190.15,80610.84,579.31,0.0,1,2015,1.16
1385,165726.92,114337.07,9079.59,13932.74,28377.52,23620.06,4406.92,350.54,1,2015,1.07
16417,7139.37,3870.2,219.06,0.0,3050.11,2911.43,138.68,0.0,0,2017,2.06
1867,2561325.42,1383259.28,926444.37,13768.85,237852.92,235274.47,1245.73,1332.72,1,2015,0.92
1883,657656.23,84270.47,324386.38,31627.53,217371.85,211701.25,3997.36,1673.24,1,2015,0.79
11139,6492.79,344.8,3395.88,524.9,2227.21,915.26,1311.95,0.0,0,2015,1.23
8302,358385.91,224054.93,51111.32,15.18,83204.48,56892.19,26297.01,15.28,1,2017,1.46
8978,566134.81,168171.75,256042.84,16669.82,125250.4,118366.92,4446.82,2436.66,1,2018,1.07
13821,38353.11,4754.59,13713.44,0.0,19885.08,872.7,19012.38,0.0,0,2016,1.34
13452,87711.53,6424.06,21881.85,699.85,58705.77,57685.94,1019.83,0.0,0,2016,1.91
14582,2951.32,1442.08,35.91,0.0,1473.33,1473.33,0.0,0.0,0,2016,1.59
8711,186523.76,48716.42,27782.65,4155.93,105868.76,86145.76,17865.71,1857.29,1,2018,0.91
8355,35729013.92,12236713.41,10224484.11,613507.38,12654309.02,9051466.83,3434846.78,167995.41,1,2017,1.18
1242,87054.02,6359.25,59424.49,1307.44,19962.84,10210.07,9464.13,288.64,1,2015,1.0
1426,258960.17,171672.53,10443.49,12343.88,64500.27,61569.83,2930.44,0.0,1,2015,1.03
15471,11873.88,729.36,6016.85,0.0,5127.67,669.69,4457.98,0.0,0,2017,1.32
1254,368996.48,258624.78,42921.48,21.31,67428.91,34369.92,33058.99,0.0,1,2015,1.22
15405,28462.96,8640.24,2043.28,54.52,17724.92,7228.37,10496.55,0.0,0,2017,1.25
18075,8863.94,115.82,1767.7,0.0,6980.42,5962.17,1018.25,0.0,0,2018,1.44
8756,117108.97,26859.44,26636.99,263.3,63349.24,46121.81,16452.99,774.44,1,2018,1.08
9941,92616.45,3518.79,73735.0,0.0,15362.66,9119.01,6243.65,0.0,0,2015,1.55
14099,17211.18,1184.83,9050.03,0.0,6976.32,6870.3,106.02,0.0,0,2016,1.37
10855,7128.73,5085.59,1578.82,0.0,464.32,442.37,21.95,0.0,0,2015,1.85
4205,203205.09,103368.34,42830.57,8627.2,48378.98,32189.53,16189.45,0.0,1,2016,0.88
7603,314536.29,95259.45,93112.35,6531.77,119632.72,112838.17,2159.55,4635.0,1,2017,1.22
15076,142391.81,33578.96,64298.99,0.0,44513.86,44484.97,28.89,0.0,0,2017,2.09
16267,93328.69,9962.52,40186.45,162.33,43017.39,43017.39,0.0,0.0,0,2017,2.26
7606,302596.77,77343.65,110902.92,7279.01,107071.19,101531.91,1864.28,3675.0,1,2017,1.3
15845,3160.21,749.78,118.04,0.0,2292.39,323.54,1968.85,0.0,0,2017,1.68
17755,36501.82,8395.91,839.11,53.61,27213.19,25789.59,1423.6,0.0,0,2018,1.53
14412,4611.55,148.77,4237.89,1.96,222.93,0.0,222.93,0.0,0,2016,1.46
228,690517.19,4173.23,590998.11,827.06,94518.79,94287.69,231.1,0.0,1,2015,1.07
7694,114826.68,27140.34,37806.88,114.24,49765.22,44950.05,4815.17,0.0,1,2017,1.49
13088,72073.73,10127.13,23301.08,12.66,38632.86,38000.26,632.6,0.0,0,2016,1.58
16665,14781.24,182.73,1918.62,6.53,12673.36,1401.92,11193.49,77.95,0,2017,2.84
290,130841.08,1039.49,54249.06,79.38,75473.15,75473.15,0.0,0.0,1,2015,1.4
11575,3886.59,96.19,1743.54,0.0,2046.86,6.67,2040.19,0.0,0,2015,1.23
9713,12704.71,7561.87,362.7,0.0,4780.14,4776.8,3.34,0.0,0,2015,1.48
4401,546838.34,3368.77,370026.96,55130.63,118311.98,118297.2,14.78,0.0,1,2016,0.97
11542,37288.73,7724.96,6548.52,809.8,22205.45,18521.62,3683.83,0.0,0,2015,1.72
4951,473046.6,143507.8,142805.42,15433.41,171299.97,150537.8,20262.17,500.0,1,2016,1.25
16431,4611.95,1715.85,210.43,0.0,2685.67,1271.11,1414.56,0.0,0,2017,1.95
13054,14224.73,5353.51,6571.59,0.0,2299.63,765.05,1534.58,0.0,0,2016,1.41
17600,15307.87,867.66,3434.02,37.3,10968.89,10815.88,153.01,0.0,0,2017,1.28
14858,56559.22,939.94,8821.8,68.85,46728.63,46728.63,0.0,0.0,0,2017,1.6
9256,11718.49,5562.43,2728.68,882.13,2545.25,2545.25,0.0,0.0,0,2015,1.7
9596,8699.18,307.35,6153.05,0.0,2238.78,440.58,1798.2,0.0,0,2015,1.32
11604,4147.44,1380.54,2400.14,3.79,362.97,0.0,362.97,0.0,0,2015,1.62
2018,177541.37,50712.87,64964.66,10295.75,51568.09,51568.09,0.0,0.0,1,2015,1.19
1124,279843.22,144311.49,84178.93,3609.37,47743.43,34337.21,13406.22,0.0,1,2015,0.95
7254,423387.02,15901.2,348629.28,3634.19,55222.35,55222.35,0.0,0.0,1,2017,1.21
13151,2109.9,2.68,1508.95,0.0,598.27,336.67,261.6,0.0,0,2016,1.8
5859,602637.88,5970.3,460430.96,2755.68,133480.94,127580.75,4926.86,973.33,1,2017,1.73
11086,7895.99,79.37,4244.69,1260.14,2311.79,2248.97,62.82,0.0,0,2015,1.68
90,383139.49,318473.47,19254.39,374.51,45037.12,28612.48,16289.92,134.72,1,2015,1.04
5399,64336.75,861.71,39219.33,8.0,24247.71,23555.99,691.72,0.0,1,2016,1.27
5814,94905.4,41043.29,3616.58,9919.67,40325.86,40187.35,115.56,22.95,1,2017,1.2
9714,12941.48,7399.01,347.0,0.0,5195.47,5195.47,0.0,0.0,0,2015,1.46
6452,2975356.86,463863.64,1224340.81,212871.38,1074281.03,650674.32,377140.01,46466.7,1,2017,1.39
9708,11010.45,7657.06,253.39,0.0,3100.0,3070.0,30.0,0.0,0,2015,1.39
2356,5979528.24,2897999.07,2322076.97,36318.54,723133.66,571900.3,151197.44,35.92,1,2015,0.86
3594,2348814.17,378864.27,1003256.02,103230.89,863462.99,598773.66,264201.22,488.11,1,2016,1.41
6041,707646.11,83138.48,417905.67,116405.91,90196.05,78806.93,11311.18,77.94,1,2017,1.36
12644,22644.96,503.71,10249.88,0.0,11891.37,2798.69,9092.68,0.0,0,2016,1.12
9462,115063.87,45482.88,60702.07,3.11,8875.81,8867.16,8.65,0.0,0,2015,1.8
12985,1990.61,1454.6,92.32,8.28,435.41,390.0,45.41,0.0,0,2016,2.24
992,108444.41,3079.44,65254.08,10854.59,29256.3,17455.74,9975.21,1825.35,1,2015,1.08
16165,13802.0,337.21,2693.07,0.0,10771.72,196.14,10575.58,0.0,0,2017,0.66
10546,2570.94,280.42,136.82,0.0,2153.7,2153.7,0.0,0.0,0,2015,1.59
17786,157146.89,4271.27,44540.75,1.63,108112.62,98871.98,9240.64,0.0,0,2018,1.45
7866,732328.94,182480.94,472009.71,8044.28,69794.01,67144.66,896.01,1753.34,1,2017,1.74
16784,11925.84,666.26,4779.4,149.16,6331.02,3456.32,2874.7,0.0,0,2017,1.56
4871,164410.77,42884.03,57628.85,97.8,63800.09,60645.38,3145.62,9.09,1,2016,0.91
12133,562.64,35.36,425.56,0.0,101.72,14.03,87.69,0.0,0,2016,1.67
15561,153380.48,3853.72,70843.63,0.0,78683.13,14008.38,64674.75,0.0,0,2017,1.62
3152,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,1,2016,0.97
9023,7057862.0,3904868.07,1066061.08,25700.92,2061231.93,1513446.56,496221.25,51564.12,1,2018,0.78
7957,310343.81,139889.99,57049.49,2572.09,110832.24,74082.72,35393.69,1355.83,1,2017,1.32
3126,3848128.2,1326907.02,1367684.96,112541.9,1040994.32,952497.35,60542.13,27954.84,1,2016,1.48
12033,6193.73,2193.2,2432.91,0.0,1567.62,713.33,854.29,0.0,0,2016,1.65
6326,400745.99,101371.87,45320.08,41542.27,212511.77,185661.19,7330.96,19519.62,1,2017,1.25
10621,16567.2,4160.87,9765.56,85.52,2555.25,2555.25,0.0,0.0,0,2015,2.08
1845,1988311.9,927860.87,627548.45,19636.37,413266.21,396505.99,15522.11,1238.11,1,2015,1.06
17673,190257.38,29644.09,70982.1,0.0,89631.19,89424.11,207.08,0.0,0,2018,1.7
12992,3471.82,2096.45,184.98,23.72,1166.67,1156.67,10.0,0.0,0,2016,2.1
17310,9693.13,1623.63,2739.55,0.0,5329.95,5323.28,6.67,0.0,0,2017,1.79
5519,4245702.35,1493574.72,867974.26,119469.87,1764683.5,1168746.58,593225.94,2710.98,1,2016,1.26
16719,14052.55,169.06,4855.92,148.96,8878.61,8315.09,563.52,0.0,0,2017,2.97
420,602481.22,42851.47,422479.32,74988.97,62161.46,61862.57,298.89,0.0,1,2015,1.11
13601,7896.69,704.84,3572.69,8.71,3610.45,3509.75,100.7,0.0,0,2016,2.18
1637,420329.35,258450.62,66371.81,83.04,95423.88,58523.36,36900.52,0.0,1,2015,0.97
8700,1870874.72,801390.67,156458.96,4407.32,908617.77,747968.17,160355.16,294.44,1,2018,0.58
12248,116895.28,24442.77,50935.56,10.75,41506.2,38051.1,3455.1,0.0,0,2016,1.89
16419,4681.64,2188.24,289.11,0.0,2204.29,1853.34,350.95,0.0,0,2017,2.38
8367,39373579.25,14034075.77,11683464.54,818727.02,12837311.92,9918255.52,2799960.74,119095.66,1,2017,0.96
1591,512172.44,2624.76,372289.48,53.34,137204.86,137204.86,0.0,0.0,1,2015,1.04
10431,46456.92,2136.26,30845.18,2730.31,10745.17,7911.72,2833.45,0.0,0,2015,1.66
9960,4330.23,68.06,235.65,19.56,4006.96,1597.46,2409.5,0.0,0,2015,2.0
14446,10875.76,2752.04,1084.38,23.57,7015.77,550.24,6465.53,0.0,0,2016,1.04
12817,8403.07,64.48,3552.13,13.72,4772.74,4456.42,316.32,0.0,0,2016,2.41
7329,363905.02,46296.62,199034.81,223.03,118350.56,111664.4,4430.61,2255.55,1,2017,1.7
4133,3393696.45,653109.17,1523684.65,213314.73,1003587.9,827533.73,98647.47,77406.7,1,2016,1.15
5982,8055482.07,3009291.31,2295856.21,148335.97,2601998.58,2504421.68,48343.02,49233.88,1,2017,0.76
8136,94583.08,16949.7,27300.24,62.41,50270.73,50207.99,13.63,49.11,1,2017,1.16
1418,224017.47,135003.95,24187.24,1608.76,63217.52,56901.55,6309.86,6.11,1,2015,1.0
3119,130620.57,1486.6,57210.68,98.93,71824.36,71824.36,0.0,0.0,1,2016,1.39
11036,27428.43,9037.65,17777.46,4.75,608.57,0.0,608.57,0.0,0,2015,1.76
16617,68525.6,2462.31,18938.49,31.05,47093.75,34485.91,12607.84,0.0,0,2017,1.8
16240,70931.23,4879.35,23574.9,12.3,42464.68,42464.68,0.0,0.0,0,2017,2.08
16965,16775.97,2363.28,9429.06,0.0,4983.63,3266.31,1717.32,0.0,0,2017,1.52
16890,6504.06,2177.24,3527.98,0.0,798.84,796.97,1.87,0.0,0,2017,2.5
16805,6047.0,434.68,2923.44,197.24,2491.64,2491.64,0.0,0.0,0,2017,1.56
6365,110784.0,2585.0,49202.0,17062.0,41935.0,31462.0,8517.0,1957.0,1,2017,1.59
13209,4524.0,948.33,25.68,0.0,3549.99,3536.66,13.33,0.0,0,2016,1.3
14068,9419.21,1464.73,6546.16,0.0,1408.32,540.0,868.32,0.0,0,2016,2.06
14088,14864.69,1579.48,10303.62,0.0,2981.59,2981.59,0.0,0.0,0,2016,1.91
521,117393.22,57557.75,23198.49,16370.5,20266.48,11760.83,4248.29,4257.36,1,2015,1.03
576,839818.87,477944.48,244879.52,6211.5,110783.37,96799.4,13967.44,16.53,1,2015,0.8
4051,101620.12,2539.14,70021.38,4774.82,24284.78,10918.75,12100.16,1265.87,1,2016,0.92
1561,284808.22,2616.13,232459.75,3820.83,45911.51,45911.51,0.0,0.0,1,2015,1.17
15487,6184.48,14.31,758.19,0.0,5411.98,5411.98,0.0,0.0,0,2017,1.31
7510,1818148.12,851477.91,524130.79,13117.72,429421.7,409630.98,6543.51,13247.21,1,2017,1.29
11315,14355.23,791.25,13499.38,0.0,64.6,37.93,26.67,0.0,0,2015,2.04
9677,5360.41,463.76,3593.0,0.0,1303.65,746.25,557.4,0.0,0,2015,1.51
2938,830072.5,62585.19,509113.95,48949.85,209423.51,202616.05,3059.39,3748.07,1,2016,1.36
4509,346080.71,18475.34,188452.18,2461.36,136691.83,128214.06,8406.94,70.83,1,2016,1.17
3847,184669.77,5974.1,109973.31,25839.4,42882.96,15993.65,19313.43,7575.88,1,2016,0.95
17032,27717.86,1079.7,11176.2,7.6,15454.36,1402.31,14045.01,7.04,0,2017,2.8
13564,6737.38,3004.19,159.86,0.0,3573.33,3530.0,43.33,0.0,0,2016,1.88
16959,19782.44,1266.28,10960.8,0.0,7555.36,7393.64,161.72,0.0,0,2017,1.4
13843,35447.47,2240.51,16386.67,4.95,16815.34,296.84,16518.5,0.0,0,2016,1.3
5420,323324.31,123390.79,72977.08,250.23,126706.21,63736.85,62969.36,0.0,1,2016,1.45
18130,16296.42,135.34,4345.05,111.34,11704.69,10661.48,1043.21,0.0,0,2018,1.35
3682,240849.91,40527.53,130174.89,211.56,69935.93,68304.7,1631.23,0.0,1,2016,1.17
13743,867.18,136.29,127.11,4.59,599.19,588.98,10.21,0.0,0,2016,1.37
12289,161206.07,14702.41,81578.02,12.13,64913.51,62863.57,2049.94,0.0,0,2016,1.43
14736,11626.56,1618.9,4032.03,2.34,5973.29,5957.67,15.62,0.0,0,2016,1.64
5088,755726.36,56523.09,215390.45,8476.06,475336.76,474543.29,391.17,402.3,1,2016,0.86
14549,4643.21,77.63,45.58,0.0,4520.0,4450.0,70.0,0.0,0,2016,1.37
4985,595414.77,173874.57,140454.28,22029.85,259056.07,161727.63,97328.44,0.0,1,2016,0.79
8545,188654.47,13478.37,99364.48,84.19,75727.43,14935.4,60228.7,563.33,1,2018,1.32
2292,217965.37,125440.43,42269.54,7454.33,42801.07,33356.89,9433.78,10.4,1,2015,0.97
13780,57957.05,6103.01,24050.77,7860.59,19942.68,14701.78,5240.9,0.0,0,2016,1.63
10526,4448.88,192.26,2511.65,60.36,1684.61,850.0,834.61,0.0,0,2015,1.71
10115,1601.29,289.63,1082.9,0.0,228.76,169.1,59.66,0.0,0,2015,1.61
4387,463651.71,114823.86,226795.01,5813.05,116219.79,114464.79,0.0,1755.0,1,2016,1.21
5724,628735.17,67126.05,369810.83,2933.76,188864.53,177981.17,10883.36,0.0,1,2017,1.44
8515,119045.04,49145.38,6654.76,7737.62,55507.28,20536.92,34626.8,343.56,1,2018,1.03
2321,329845.26,199489.94,44017.79,16482.29,69855.24,64229.19,5626.05,0.0,1,2015,1.13
2442,2433295.61,1667012.92,269027.02,21918.53,475337.14,260164.0,215173.14,0.0,1,2015,1.18
6225,1378563.61,637767.81,287481.13,4000.61,449314.06,445093.33,2978.22,1242.51,1,2017,0.9
14023,4315.59,1299.88,2582.51,0.0,433.2,433.2,0.0,0.0,0,2016,2.13
16303,160288.02,6638.91,35153.51,1626.85,116868.75,104841.75,12027.0,0.0,0,2017,2.31
10595,17054.18,2222.04,12986.86,536.67,1308.61,898.99,409.62,0.0,0,2015,2.22
5569,670051.41,407045.54,40680.13,11622.63,210703.11,109832.07,100871.04,0.0,1,2016,0.99
3781,1271741.46,757578.32,188936.32,151966.39,173260.43,117792.84,50449.53,5018.06,1,2016,0.7
14926,2765.03,41.84,1111.25,0.0,1611.94,539.92,1072.02,0.0,0,2017,1.92
624,625475.1,93034.2,246747.13,19103.69,266590.08,38620.02,227884.21,85.85,1,2015,0.98
13683,19517.25,10862.94,3558.85,0.0,5095.46,1555.11,3540.35,0.0,0,2016,1.3
18089,7631.73,2280.4,3098.0,0.0,2253.33,2253.33,0.0,0.0,0,2018,1.99
8156,113430.5,19006.07,38753.45,153.69,55517.29,49749.97,5680.78,86.54,1,2017,0.88
15888,8314.41,2767.64,3687.6,0.0,1859.17,389.78,1469.39,0.0,0,2017,2.03
15392,22029.46,6551.62,478.17,20.59,14979.08,14966.06,13.02,0.0,0,2017,2.02
8699,1572064.61,931553.8,160780.41,4045.42,475684.98,372117.42,103276.45,291.11,1,2018,0.68
9857,1643.19,944.24,492.28,0.0,206.67,206.67,0.0,0.0,0,2015,1.64
18120,156527.16,1999.5,37762.97,24.38,116740.31,2489.87,114116.48,133.96,0,2018,1.27
17554,13729.33,1768.49,2732.92,0.0,9227.92,9002.58,225.34,0.0,0,2017,1.55
17580,16899.03,3988.8,5269.43,16.64,7624.16,4373.14,3251.02,0.0,0,2017,1.73
9440,98605.4,13609.24,46518.56,3.05,38474.55,24359.79,14114.76,0.0,0,2015,1.39
13985,9499.39,118.72,5339.53,0.0,4041.14,1340.85,2700.29,0.0,0,2016,1.33
10324,1111.9,28.91,798.1,0.0,284.89,0.0,284.89,0.0,0,2015,1.52
5769,1170444.52,174325.38,770463.22,29352.66,196303.26,187362.83,6286.24,2654.19,1,2017,1.09
7245,422201.67,12862.0,298461.59,2600.59,108277.49,36643.24,71634.25,0.0,1,2017,1.45
324,4943781.29,1461112.39,2788317.94,222260.58,472090.38,442923.78,25572.26,3594.34,1,2015,1.02
10180,1557.89,940.33,19.52,8.04,590.0,590.0,0.0,0.0,0,2015,2.11
823,3566752.43,353818.94,2135517.89,478701.64,598713.96,462539.26,88541.92,47632.78,1,2015,1.02
1909,433703.29,150701.62,199632.59,15964.76,67404.32,67361.2,43.12,0.0,1,2015,1.16
4971,569349.05,157623.84,205497.08,20406.29,185821.84,154279.25,30337.59,1205.0,1,2016,0.78
46,51253.97,1357.37,39111.81,163.25,10621.54,10113.1,508.44,0.0,1,2015,0.99
5237,4792907.32,2127098.72,1116066.82,10186.67,1539555.11,519721.11,1017680.35,2153.65,1,2016,0.86
7702,123267.26,28139.26,35074.05,64.13,59989.82,52792.92,5474.94,1721.96,1,2017,1.41
4725,567176.93,98599.11,169228.62,15639.48,283709.72,283183.03,392.08,134.61,1,2016,0.87
15944,122876.89,10922.54,28994.48,1.6,82958.27,76233.25,6725.02,0.0,0,2017,1.31
6656,268519.12,17926.54,93535.99,1422.94,155633.65,44372.98,111176.5,84.17,1,2017,0.85
2229,696515.27,176265.06,414826.51,27243.31,78180.39,77306.88,824.45,49.06,1,2015,1.23
6717,138402.06,72614.47,15206.97,167.14,50413.48,24402.11,25501.37,510.0,1,2017,1.56
15601,25995.93,236.33,183.12,12.04,25564.44,25562.8,1.64,0.0,0,2017,1.44
241,625558.14,4601.5,476827.52,131.47,143997.65,141309.43,2688.22,0.0,1,2015,1.14
6322,234930.31,58131.6,35365.15,25800.11,115633.45,98010.75,5328.57,12294.13,1,2017,1.68
15782,4734.57,137.53,2384.2,0.0,2212.84,423.62,1789.22,0.0,0,2017,1.7
14899,13901.46,1420.47,6298.07,325.44,5857.48,5857.48,0.0,0.0,0,2017,1.92
4652,2028847.18,691422.45,634634.29,16160.39,686630.05,614584.95,22163.03,49882.07,1,2016,1.09
3376,213215.4,95511.64,43916.93,35349.8,38437.03,28562.22,4435.73,5439.08,1,2016,0.89
4075,695230.59,400660.58,142475.6,138.85,151955.56,62925.48,83815.91,5214.17,1,2016,1.17
14207,49342.12,614.81,24201.33,50.91,24475.07,968.39,23506.68,0.0,0,2016,1.27
2008,262509.58,91276.43,103883.14,11273.72,56076.29,52612.5,3458.56,5.23,1,2015,1.04
17179,92000.75,1052.21,15703.49,169.38,75075.67,69576.29,5499.38,0.0,0,2017,1.4
16242,82176.04,8610.72,29307.53,233.62,44024.17,44024.17,0.0,0.0,0,2017,2.14
2429,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0.0,1,2015,1.0
4393,525917.26,78903.78,321186.45,14095.91,111731.12,102068.55,7.57,9655.0,1,2016,1.29
11742,1786.45,18.76,0.0,0.0,1767.69,1767.69,0.0,0.0,0,2015,1.49
7399,1546765.68,813990.86,282109.87,16944.99,433719.96,213850.65,219720.7,148.61,1,2017,0.65
12487,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0.0,0,2016,1.29
7788,526765.64,144876.31,339664.16,660.97,41564.2,37920.98,2018.22,1625.0,1,2017,0.98
13349,1263.25,144.78,0.0,0.0,1118.47,1071.8,46.67,0.0,0,2016,1.72
6124,303442.79,10451.69,76776.7,1279.88,214934.52,34309.89,180475.96,148.67,1,2017,0.96
818,2938918.81,504487.79,1595354.39,221603.31,617473.32,552075.78,61643.12,3754.42,1,2015,1.18
15004,17555.2,8.39,1134.04,0.0,16412.77,15137.23,1275.54,0.0,0,2017,1.95
9319,3807.38,5.11,3290.24,0.0,512.03,43.33,468.7,0.0,0,2015,1.41
3008,93951.14,37807.51,9084.55,4890.81,42168.27,42111.91,50.05,6.31,1,2016,0.74
17497,229477.07,26883.07,53165.3,86.61,149342.09,66254.72,82977.6,109.77,0,2017,1.48
18169,4720.69,269.06,1496.26,0.0,2955.37,747.5,2207.87,0.0,0,2018,1.64
10381,84.56,3.95,3.95,0.0,76.66,73.33,3.33,0.0,0,2015,1.59
5313,184407.0,90463.63,8443.95,49.0,85450.42,61303.92,24146.5,0.0,1,2016,0.95
